Date,full,no_pods,hmm_only,no_decay,no_bandit_a,no_bandit_b,no_bandit_c,buy_and_hold,static_40,benchmark_spx
2020-06-02,181215.759470348,184786.0420525084,163153.87022800505,181534.68859614377,182923.83385741306,168553.42023536938,186229.77156809048,522606.2509057974,157304.57269747532,167409.46374527158
2020-06-03,181985.95887135496,185544.20249030384,163641.43029430945,182328.27817094984,183725.3952190195,169149.62746221508,187040.4075365284,522903.1861656212,157656.18963746703,169637.32101834286
2020-06-04,181138.67325752138,184642.03439775296,162808.30708522061,181429.9555418109,182908.75454096042,168190.06781696872,186239.12075161427,521287.13917929097,157067.2919274813,169191.74232913388
2020-06-05,182270.17130101097,185704.52234318882,163688.50715592393,182600.81245643008,184108.84855887975,169098.7142793007,187449.600523382,529923.4826991307,157531.82740701354,173528.0137163409
2020-06-08,182444.46213743562,185834.39243988314,163807.2106734817,182810.68222889226,184272.30821567852,169259.285458077,187631.1898746804,527127.5276761,157663.3699055283,175625.53976541318
2020-06-09,182238.82970881797,185746.90504619633,163589.9372375628,182562.6573941381,184049.4055249312,168941.40914344593,187430.88605182286,535446.7331297816,157529.8435800217,174315.95151449763
2020-06-10,182518.16449606756,186308.86049616893,163697.38589922644,182837.26163798227,184334.07902488377,169076.67962433628,187675.4711069562,546968.2373084445,157734.68689832697,173343.27833999813
2020-06-11,178242.08286899267,181830.79897908794,160119.35548296967,178706.6862808805,180087.07012352257,165272.84466008857,183384.34742216705,516469.4553005635,155784.8666804076,163350.20499014462
2020-06-12,178147.646573532,182050.3649240866,159634.871972801,178569.9444564265,180000.76139553415,164972.64648703852,183363.95157281376,522430.42777666694,155685.83845691118,165306.4394042071
2020-06-15,178727.52571533757,182802.93348856797,160114.81378948718,179216.0883113535,180633.2154754942,165519.15319482688,184050.87021668776,533150.1160526854,155930.29346612806,166849.6869783038
2020-06-16,179876.93204510474,183640.55732211142,161325.55064164437,180265.76238698902,181713.1496042361,166680.19441213386,185039.51485723953,530152.7204909573,156485.68113595172,170061.1597503985
2020-06-17,179602.5699602943,183285.68018826732,160956.5205031063,180011.43562491558,181447.53436085553,166388.4154529338,184742.4772419675,536024.3203161423,156358.43496240326,169354.75583481014
2020-06-18,179133.9065693359,182714.8078334013,160527.79531110945,179529.5246250721,180961.4180914299,166004.2382888809,184259.4678106064,534653.1143924852,156084.67617084732,169419.9757062701
2020-06-19,179440.68619723295,183212.41590647763,160761.652157269,179913.81833735085,181324.10239209514,166139.71804693268,184562.12632902362,535143.3567722995,156247.0447701661,168451.78798050107
2020-06-22,180363.99185014813,184210.2936585737,161466.01994747034,180858.4638963688,182279.92985327408,166899.49981954618,185504.23465666093,547146.3608784126,156779.51063937548,169532.36513534727
2020-06-23,180076.6046876909,183847.5127235732,161259.49173956556,180572.7660947952,181973.70033102372,166691.9859457714,185199.52458326396,543303.5533254313,156529.8444735031,170312.85130093564
2020-06-24,178502.06707601363,182267.59246394513,159773.43493194395,178982.03865232025,180365.1645426484,165193.9054229525,183545.1436403512,532020.433628891,155878.9224241248,165968.4229081744
2020-06-25,179231.50136005762,182906.79100063624,160250.8429453274,179757.40856164118,181184.51262625266,165748.05634391977,184356.48567877477,543011.7150935984,156001.58080292214,167747.6087027911
2020-06-26,177046.38392109075,180682.27745070407,158394.85605493042,177520.39280179734,178936.43119571378,163784.74512921242,182084.65751124333,525768.8521581317,155165.27082398412,163763.40886795224
2020-06-29,177612.556373563,181272.5130321783,158980.72443878598,178088.14676602226,179481.6960277557,164376.07337293433,182651.35528571616,528688.5729041152,155453.13597425725,166170.37661996638
2020-06-30,178836.57087018792,182328.44280580597,160166.3997864262,179318.95803397422,180726.30614551267,165582.54543519806,183920.38721265894,542334.9313620497,155923.61027704016,168298.90290744198
2020-07-01,179026.859835969,182562.72050155728,160348.31664585907,179531.5994716013,180936.77935914614,165688.25512222244,184061.0980567376,544615.0513882823,156186.9249254261,169477.79820462214
2020-07-02,179214.03076282088,182772.64466278756,160506.5421754136,179719.76114420727,181149.100567264,165847.56352892466,184275.4191414701,548155.7825757683,156232.65632183113,170411.13327029598
2020-07-06,180248.12989782562,183847.70398157265,161391.7922923432,180753.06555021118,182228.580026108,166784.56839790288,185388.900508919,558885.0005327918,156638.20725576289,173041.79469125546
2020-07-07,181907.51040731356,185166.41371741978,163628.67504395504,182450.3469775036,183763.89839592535,168802.10057146376,186932.7748785165,561284.2694287669,157895.79760493356,171257.09251815974
2020-07-08,181799.2743181819,185295.39481594294,163726.95148455573,182504.070054712,183720.41418645237,168780.59347663837,186845.4569969129,576709.5278089327,158380.65380854165,172567.0244123248
2020-07-09,182800.5095073766,186302.36023549715,164534.25734265023,183512.64619961308,184740.4317621225,169729.59055719984,187864.15001028744,588471.2990579096,158705.49420706384,171584.60262143123
2020-07-10,184224.88666251575,187580.56089434781,165481.5299827031,184795.1343599328,186117.29251647278,170809.25486011343,189334.0194562499,591525.2436264821,159481.73628583943,173336.55016690242
2020-07-13,183959.10889937056,187161.02147131978,165411.8256321162,184454.00031412303,185803.47281781904,170596.88402461383,189030.11896006798,574013.9764204698,159141.76687104872,171835.60688546931
2020-07-14,185692.28535861897,188956.6476110119,167101.76420505828,186236.8603972178,187573.092685535,172318.2390486728,190797.62557059183,590264.6075685101,160108.17245221554,174062.41514230525
2020-07-15,185403.57866482745,188611.740854838,166965.3898211255,185949.89725909295,187268.36264404128,172064.67231020704,190494.74122119442,583955.1802752346,159788.8556473048,175661.6042201251
2020-07-16,185690.51323384955,188831.2032026636,167145.02569083232,186221.61223268395,187545.5242167707,172285.35927468978,190775.32408489322,582558.905646434,160316.76149831712,175083.03559335507
2020-07-17,185482.0438254075,188591.93411048193,166914.52678803433,185986.32272980604,187331.1406718177,172084.28529960706,190548.66074447398,586043.4994805716,160554.38290224312,175590.68710531795
2020-07-20,185870.29203297046,189080.34323935458,167211.6980432078,186372.51009474986,187740.11897456174,172444.56130004025,190958.04323701744,598237.8729732026,160687.8953023036,177009.69860147274
2020-07-21,186099.1402896629,189274.71535618822,167467.74680122547,186619.7593932335,187963.66424529912,172658.16775503886,191194.60062648958,592203.8247943233,160869.21932046022,177386.31351645078
2020-07-22,186382.6545319106,189414.7887807823,167715.72615593954,186910.85231279576,188257.70332786272,172903.90834317295,191486.5928535575,597521.8045975073,161100.96961159713,178395.99164297665
2020-07-23,185698.30871620702,188909.63981874892,167084.48255600684,186221.5503332456,187554.84811834828,172247.12211213924,190769.33688229567,584638.7924886412,160850.00743403187,176267.44726901426
2020-07-24,185073.07161115325,188328.30034103378,166539.90822133864,185660.70685753736,186948.92586619098,171689.45819571015,190162.7495113585,586453.3533896987,160588.11925525567,175132.1404050616
2020-07-27,184773.82307108448,187895.16418211107,166293.0916607264,185401.4933748735,186671.80101943028,171440.72864203263,189887.67111052288,594515.4735810756,160377.22963497753,176409.37193106257
2020-07-28,184611.53218038374,187872.0959329127,166147.2742963544,185241.84174339857,186503.17470716307,171244.04602639063,189709.25324466688,586765.402789731,160399.02513943822,175290.46951065242
2020-07-29,185207.84010094067,188423.1833648519,166706.0919758823,185912.26195232462,187119.42850169184,171803.0211155872,190339.24148381426,597922.8303808407,160720.63619465524,177446.34256619442
2020-07-30,184892.4971653058,188105.22218547558,166158.98291752939,185450.44142154872,186811.34860928153,171364.74479933365,190034.22176125218,603164.2082059822,160572.42892543375,176813.1889222125
2020-07-31,184314.14923267878,187492.86288461054,165566.94922616327,184902.5460714337,186181.18110247524,170817.09300545094,189466.3053021844,602263.6079426669,160278.240789349,178210.3881152667
2020-08-03,185287.27466625668,188457.50334228663,166178.44491032595,185654.1496337776,187212.08833164658,171561.8192342808,190475.92897436745,618031.8847918952,160512.83364706993,179449.38480813778
2020-08-04,186201.66782130132,189384.94222193825,166822.75059904682,186596.3505818877,188073.27929653655,172350.4714210701,191457.0561055246,629018.9752053255,161070.2828146004,180142.54941537656
2020-08-05,186379.22915417576,189684.3721575724,166851.23551240962,186554.60767776042,188319.77594164346,172336.94807766302,191547.42869284318,631575.5496747458,161130.75149493408,181261.39757632627
2020-08-06,186015.32356545623,189340.23633362658,166428.51627255164,186190.73205482215,187901.35591445657,171935.2935373049,191170.86015391786,633075.8013936543,160957.24512235686,182473.0113281573
2020-08-07,186878.24763568636,190289.20334773985,167338.29015644008,186959.67156755915,188818.41648003046,172789.26344602215,192006.653056113,629746.9663982264,161427.64778691978,182604.02983865535
2020-08-10,187217.41904490112,190615.43825792227,167475.72127565483,187372.90842078417,189108.75731777766,173205.99963071223,192356.39792952256,628275.721952347,161487.37282006798,183149.7714918536
2020-08-11,186012.333124481,189590.88749918138,166343.0811296031,185953.34494536594,187911.79180302884,172109.1730621765,191011.60671171575,614513.223417231,160850.06681976173,181637.99440481747
2020-08-12,187770.8955664846,191901.0345326263,167874.75976496394,187760.98247388643,189883.27817328105,173799.98516701424,192896.86530877667,641069.2622436375,161956.0678630344,184170.41002939022
2020-08-13,187487.75229206964,191461.05363854504,167574.4911112546,187471.3988035047,189472.80468837608,173470.21946095055,192605.50407158543,640691.9431121644,161658.70301340387,183837.47398007382
2020-08-14,187982.9932186692,191792.03857001854,168001.5789701282,187922.7102135656,189950.5159005418,173839.5147063365,193035.4947453163,645104.6614047751,161771.72592741693,183842.93609909236
2020-08-17,190062.66292651132,193855.21510758915,169801.54169854664,190059.30635061368,192067.07524058232,175669.08695832145,195196.24785321773,677501.2626658519,162624.23364497678,184426.94875839414
2020-08-18,189206.4326289728,193270.16989961974,169087.41954396278,189253.5518054702,191341.30773894806,174997.36279051568,194367.20900001173,673853.3871668363,162477.24046889856,184825.3398034991
2020-08-19,188408.69701630995,192314.2861775353,168308.89445796775,188450.9436781991,190471.67302778704,174090.17234025025,193560.69530196633,668192.4640323048,162146.8818233597,184055.85022189512
2020-08-20,187932.54193727594,191710.1750672186,167846.00173110524,187966.2078269255,189998.47506839517,173486.25940651153,193075.3374188706,667540.6616602634,161975.2639354725,184628.84821072567
2020-08-21,189386.08513943903,192982.15389916935,169093.05482722653,189404.53540930798,191490.3700103081,174741.51835787884,194605.27811620367,690555.5212289852,162609.31413744975,185283.79607132138
2020-08-24,190086.86897262678,193856.32464313507,169834.21071254558,190069.05263427043,192171.3867449597,175444.69801624407,195311.44679674253,693157.0430785115,162944.42660965223,187161.30000827205
2020-08-25,189871.53562006933,193646.2230903773,169678.44994824857,189830.38887599407,191950.9337151039,175237.22141695712,195097.10316979984,694055.2170288124,162835.54526773072,187816.2840418414
2020-08-26,189124.1978061573,192874.49852202015,168959.78074445567,189041.6330722556,191162.35417296883,174478.25979187601,194320.76539586362,694044.9926747052,162604.8075384695,189699.23201132382
2020-08-27,191345.91728429784,195126.35305831785,171425.73486132728,191366.54706047798,193290.75140881652,176900.45050583483,196533.96896135673,691311.3024303884,163673.80163691693,190114.0455864581
2020-08-28,193112.4822744855,196999.49683826216,173195.62967756166,193125.0747372105,194985.79266391386,178581.71641174526,198318.0240288518,714181.6353811888,164552.6538595027,191342.00952237117
2020-08-31,192192.9872220379,196138.82795752937,172248.29234238632,192096.72215713933,194065.45210935597,177571.45783773426,197360.6207734757,722048.8140409006,164196.55867801417,190648.89917459287
2020-09-01,194049.79168196133,198139.05272434105,174720.84517728304,193993.82469981915,195724.30719021294,179687.08158113083,199134.9866838479,742091.4465731697,165093.1305796094,192444.57984518612
2020-09-02,196744.8528773234,200895.39676813054,177812.09472950103,196689.0110080058,198228.79203484123,182887.31662618346,201868.40714392683,767326.8573660228,166642.91761614336,195228.09016623104
2020-09-03,192874.91470757412,196695.57921145213,174754.50177244822,192923.19975439433,194254.64575026906,179426.34805531203,197866.06603123434,708788.9465826573,164709.52962132468,188509.43056259336
2020-09-04,192310.09423912942,195972.73460717796,174584.5530961052,192449.73909679073,193689.40556120314,178960.44836809437,197315.12435272388,692000.460575095,164295.3383346715,186970.27053451719
2020-09-08,189398.5292354999,192998.49407716256,172002.2365230049,189497.36247659248,190661.1077070382,176521.4059750119,194272.6196869831,660023.9325281059,163130.83401998685,181861.7242467364
2020-09-09,191757.96056523453,195370.24289780017,173927.6682058337,191900.70891447488,193077.81775666375,178543.74544283992,196650.6024574796,695393.0094371245,164142.84465095325,185453.01324197568
2020-09-10,189743.03070207668,193439.08178098671,172354.66164988658,189835.18151853644,190960.14994758353,176704.2197821766,194569.76961414938,675714.5660912053,163301.29030070378,182232.93130215633
2020-09-11,190164.22100253016,194043.77337733674,172711.7087390754,190220.65743573752,191430.3966698217,177149.1564094207,195051.05270326167,670538.3155659159,163496.78697286337,182325.67880655086
2020-09-14,191567.66794612943,195481.27582991883,174138.83655858325,191668.7399456965,192746.31877143908,178362.24854905906,196390.7310544214,701396.7221239272,164028.9921311756,184727.11209359922
2020-09-15,192208.01495483838,195683.93983119904,174050.7221074424,192562.77240263374,193569.48150904375,178625.27565884945,197054.64756783078,708249.0704315496,164503.07544292486,185660.4109862994
2020-09-16,190348.61436239257,193872.33549335023,172612.0944665373,190557.31298489246,191657.48455457686,177208.35586518265,195121.05813586974,684974.6347859494,163528.0450071384,184923.62177285945
2020-09-17,189865.82390310633,193336.4606599327,172079.0316366992,190064.43994033264,191158.5708982236,176641.6151420206,194624.87429642407,682099.4736224262,163268.0789598949,183297.14018643368
2020-09-18,189469.64938453498,192994.16073634868,172026.61664084677,189733.12918226045,190853.4813289713,176457.93027125968,194238.30276631773,670207.3065447804,163194.8930152866,181186.84507766904
2020-09-21,188680.77384237753,192074.28094758367,170931.25928645514,188886.57739407828,190035.6486450538,175261.95757333143,193431.54897850353,682010.5410703113,162685.27663954807,179170.40074899473
2020-09-22,188823.96554485377,192110.45424340366,170899.17613377463,189032.62008595534,190125.45934740198,175221.5758551064,193571.26897104929,687133.4580017974,162697.06653861614,180995.07405795468
2020-09-23,187347.137923422,190754.8429546859,169579.71227297388,187630.63783385867,188617.85112858834,173828.8499652886,191973.48556831208,663734.6331130386,162256.66502549392,176797.670716524
2020-09-24,187964.9782315186,191446.5460310588,170103.37868685304,188263.8174943381,189212.1728588727,174299.5995740727,192586.76926973398,674128.1528857225,162533.3925972332,177268.9141305255
2020-09-25,189349.50228730385,192885.9292470783,171200.7143971924,189649.80418160005,190626.8522994965,175440.80909570135,193982.99464660347,697444.9446143255,163033.92696208067,180134.80839901912
2020-09-28,190434.7148306391,193960.61635614833,172209.95772729954,190702.28554305524,191649.47798149925,176620.66370848715,195065.97504491117,705937.2253635991,163446.05278501645,183126.7112211627
2020-09-29,190556.00823930843,194067.14288514995,172218.30926949868,190834.3192086734,191865.43806878114,176599.7434638264,195214.0679510591,713243.5408938032,163427.69289501105,182129.44042459287
2020-09-30,191308.90200547857,194763.8371189198,172788.68023392902,191555.71761753046,192689.57029140514,177197.6031024372,195983.55080847972,726099.2338452493,163752.24835317704,183510.32560653865
2020-10-01,192016.8041025013,195558.48518031547,173399.91074723683,192231.06352673218,193371.7525794139,177753.76823393579,196690.6181846224,731464.5319791355,164041.5886813272,184688.47935775935
2020-10-02,191036.84062504684,194623.23826513794,172519.71329323814,191253.59020877682,192384.5021403559,176843.0256391237,195733.42205809325,707734.5409572375,163639.28712337013,182934.92211496152
2020-10-05,192783.00795959213,196384.2189655687,174157.73068065484,193044.1470260809,194158.88088295583,178544.88602604668,197550.61028190976,734730.4171226661,164390.2414295877,186178.9686498126
2020-10-06,192296.55209662078,195849.15028678585,173888.32692126703,192638.1378978614,193682.59977109486,178269.1334172476,197078.02907872136,737989.3142991582,164184.7857053432,183532.24642856015
2020-10-07,193415.86317375742,197047.50313688512,174904.02699774614,193875.8540777012,194783.4987336977,179382.83857576302,198198.6986477225,749956.5905786954,164734.04653116068,186726.95302737606
2020-10-08,194034.74349355,197648.29471870657,175404.03836989382,194502.8002415497,195381.28192368924,179972.61246473325,198803.2623438877,746772.1457989175,165126.85651423028,188381.77613864315
2020-10-09,194907.93374950255,198530.2442803953,176292.08652808686,195357.85780489148,196202.6209546014,180884.99678297425,199667.84498295965,744669.9550664563,165405.8443192653,190064.07262338436
2020-10-12,196180.5092684968,199827.88979579366,177483.16075445482,196611.0695744636,197500.40207046355,182053.37911663568,200993.16056765005,765453.2975407905,165999.22733267187,193121.73791159238
2020-10-13,195745.3640183085,199096.2426799747,176913.8172670163,195921.41304273327,197158.85955484316,181434.9238800941,200629.2212131836,764573.7831121659,165603.45168192772,191861.39916427791
2020-10-14,194618.81940619633,197975.7795406591,175825.6307247721,194733.3154007762,195979.40588238568,180329.6358513657,199455.92433181437,757194.5270467767,165126.12517244363,190655.86247201718
2020-10-15,194235.4145204131,197555.17163906293,175517.27906827914,194422.23951524083,195626.11783550004,179999.91080407074,199076.7734275001,752068.8973106261,165152.5404864596,190420.26789474668
2020-10-16,194881.4682022306,198059.21827524487,176132.33970675286,195047.31143496672,196231.133236726,180578.88248944882,199702.43009159266,747261.1102305597,165334.4336123347,190305.2197521075
2020-10-19,192531.98953623525,195621.2235909334,174025.1973656093,192867.3168184447,193965.91606028026,178387.9967695378,197344.1251152925,731021.761791157,164330.17012966867,187411.83402365292
2020-10-20,193186.10353587603,196277.55235965355,174629.90768313457,193572.84544516442,194653.1273906485,179001.99307068565,198028.493773624,737956.9096766771,164638.48904723383,188162.58600491512
2020-10-21,192392.3604859013,195510.33905932243,173832.69661186083,192766.34761249056,193848.9446579395,178231.47703045764,197215.90336999425,731864.2342721254,164330.63689670764,187806.40882003965
2020-10-22,193592.3003465738,196509.87009208216,175125.45763189608,194053.17154704634,195080.07420137635,179370.9363696615,198453.40093881253,727468.6877885725,164920.58942719677,188836.61510910213
2020-10-23,194210.06118472014,197180.72653532494,175649.35733526363,194675.7757076738,195714.97539467324,179927.92199000609,199086.22535946633,737574.9299974871,165255.38242475185,189477.7448937701
2020-10-26,192604.38449661678,195422.93495502594,174264.84767735796,193071.6769626934,194088.04134688346,178471.7018091177,197447.22645463547,717239.8198608501,164316.74466936017,185976.1467866534
2020-10-27,192507.66866228066,195414.9455056545,174043.50134407688,192931.21092394594,193990.7216482964,178354.85586802653,197342.57183826494,727172.4622907991,164216.04692952023,185335.03508847224
2020-10-28,188843.05856576277,191552.93926550198,170566.57767858863,189193.68763487544,190258.4073121078,174834.73394389538,193504.90932509582,691357.3736918485,162386.21416590252,179000.51437832823
2020-10-29,188814.7198470527,191733.45539797316,170864.03917636359,189265.88937854575,190222.0184447639,175035.64963380928,193516.2015433949,707295.5011011817,162518.9021315318,180819.76174124324
2020-10-30,187443.35300269217,190239.86821952884,169494.5457802094,187762.7088103778,188802.70520968077,173638.40914467847,192056.92988036227,686367.5649220592,161956.1133406412,178934.8061717242
2020-11-02,189771.49154950568,192426.6510442315,171428.138068424,190021.34122009267,191122.25788869357,175653.15479806927,194374.1554017021,691609.4261394977,162874.33359774237,180940.2900893878
2020-11-03,191440.2007960168,194216.13781821524,173185.30500009275,191724.2993497012,192757.22421725705,177342.98446237593,196060.38673440812,712289.0397607156,163895.0311410268,184134.9786017169
2020-11-04,190057.72973474587,193073.5406806842,172409.7900534587,190587.60032947798,191449.51504412858,176507.50093153535,194884.93515113596,740692.4670411873,163545.7017222229,188250.26929300107
2020-11-05,192157.6459169158,195164.8841162531,174311.73675939222,192765.49767465412,193576.93078109724,178481.4756165945,197040.3972414033,759078.0754023881,164672.60988439282,191921.69951132382
2020-11-06,193832.38876580453,196878.7197554012,175857.81127739552,194400.06777502154,195251.44101053156,180064.67113782448,198742.14783995575,777167.1808261784,165438.96198036728,191877.83978079402
2020-11-09,194655.74746756788,197862.9970562604,176044.0230856325,195042.49652926222,196103.759835961,180165.65179631574,199597.9087219367,744082.0408148229,166310.69853744956,194288.93125180234
2020-11-10,194331.99061894193,197625.37751301652,175173.20475891308,194434.58212775944,195759.51860923262,179306.74873048425,199144.8720526665,709860.2850159566,166345.00279488822,194004.0329114703
2020-11-11,195755.13909494234,199237.78400411585,176542.55758883775,195972.51064877718,197196.20392661262,180779.18183384725,200648.39318108791,737845.9044633755,167057.85375320262,195445.16418100154
2020-11-12,195096.35084438938,198592.77160025472,175975.47234555194,195294.38402952437,196537.5895034534,180168.4380539984,200029.91775601785,738328.8834035498,166951.8043174654,193549.13968155088
2020-11-13,196020.12182758888,199313.71612614294,176751.5966824451,196185.0596616747,197479.36128775537,180937.76987948807,200892.84883217997,733434.2917742702,167454.92219399966,196228.72504934872
2020-11-16,196931.58257386452,200255.0146878843,177567.4957452138,197088.44955484866,198391.59279164954,181772.8957954341,201825.6899645196,744872.9318350425,168038.32470826435,198678.23221835506
2020-11-17,195441.6836404705,198877.62033360908,176257.00892049787,195596.46471498703,196880.26055336758,180431.36578826982,200363.56276427052,738429.4231485875,167272.47151204548,197609.62831778135
2020-11-18,194067.7320799805,197553.19191723844,174907.17641783706,194174.4119353067,195478.9583392696,179110.64850339963,198924.54775487963,737136.0871743234,166958.88582780823,195231.4361662921
2020-11-19,193349.1200803696,196859.96175556674,174248.6174537868,193418.26387234248,194769.19664818817,178415.00518268248,198186.19887990179,737908.2548557624,167105.7053333855,196053.39464615047
2020-11-20,193431.81889052023,196875.93850465753,174343.24157889708,193566.63442395633,194829.04994976407,178546.90205169455,198273.46289314568,722673.4533628569,166794.3814998979,194710.8709027423
2020-11-23,192193.18264749358,195649.57613543613,173195.65230882535,192301.6363653123,193561.84295449546,177410.15745165307,197013.40542072366,725072.3999291734,166722.58372234702,195878.0099834918
2020-11-24,192504.78368860792,195927.79606808728,173493.54269263108,192648.90696314638,193870.64791862172,177720.31830585017,197331.35264871852,720086.2903037589,166951.31606058584,199034.3551437701
2020-11-25,194204.4017339021,197729.93578155528,174995.42202022724,194491.50730182376,195632.20470142772,179226.45250285522,199029.00154661955,732293.1495504477,167237.49231045958,198727.46363546932
2020-11-27,193225.98530552295,196709.46388574454,174069.11728600663,193399.87182386094,194618.0974599155,178304.58627913555,198075.3842318337,732352.3990153116,167066.08908550412,199280.9643915118
2020-11-30,191475.03497602418,194891.90831915668,172399.21208091712,191433.55030972426,192805.0753254132,176646.01951853078,196384.1176925146,735994.3264186952,166852.7551112932,198398.6874781207
2020-12-01,192552.90504902176,195862.85031912063,173392.60732435534,192405.2827024806,193817.89969507587,177683.58228956765,197448.73801668006,737301.0527401649,167207.94947668578,200568.6860798663
2020-12-02,193053.55470417938,196338.53620524312,173794.0168829752,192842.8448661801,194308.9750135249,178107.87991658444,197958.11784434883,744279.2147463718,167266.0385670589,200990.5714713458
2020-12-03,191839.2622591404,195080.8417761877,172880.7261321226,191668.32467609475,193086.80073542922,176991.8690816319,196712.99092028977,737033.5821020459,167013.78738509485,200935.82367575253
2020-12-04,191125.29005946981,194308.35870109874,172502.22926289152,191004.34085585474,192368.19423602094,176352.4159807413,195980.8888517465,743601.8748855238,167106.61653679717,202667.44201004208
2020-12-07,191949.6463999148,195171.5130619167,172996.57521228626,191758.0688722083,193197.90137205005,177109.43489990485,196826.178039225,745582.9002309004,166992.90583784343,202251.00065109433
2020-12-08,192222.33735550984,195485.5339082411,173250.05895136922,192084.22115749953,193472.3623310579,177333.40096261006,197105.79342860254,736327.4122668888,167455.30508311046,202842.7724132403
2020-12-09,191133.3411331348,194408.53965090492,172590.3253319527,191180.0566009563,192344.29090828495,176512.58373443334,195977.85670906713,718682.2232473922,167180.66804638383,201023.5250503253
2020-12-10,190631.26880199852,193870.36100242398,172086.9318912743,190640.9605753916,191847.49726156727,175985.27868286433,195466.08867827101,719380.7801554312,166830.92192243895,200957.7264112872
2020-12-11,191079.14630926406,194320.62191987043,172619.93994732795,191164.8636137825,192280.8132915878,176497.8259391294,195919.08698744734,721409.4314920582,167008.55733886274,200722.0594880694
2020-12-14,191014.2403087032,194179.09446210228,172501.83847658001,191045.3048429591,192228.0161011649,176325.7845357792,195857.0194752152,731676.8117726789,166246.65416222854,199823.43239059628
2020-12-15,192922.03840997786,196171.12306233676,174385.99723197945,193063.31389501537,194122.73868975393,178261.34342188868,197804.16032150594,736093.9059839279,166980.83242701736,202524.9204939288
2020-12-16,192087.126824295,195418.08116115016,173604.34273796438,192285.06677010714,193312.42057780235,177494.57152714464,196975.56914622904,730697.4376760817,166609.728016321,202842.7724132403
2020-12-17,193189.23116743617,196502.29079056956,174619.6017765337,193336.56148546084,194379.65216829037,178484.5134786513,198065.49098985945,736012.2966923759,167310.84865960368,203977.04834744442
2020-12-18,192545.93587019117,195895.75794391238,174038.60737523538,192684.0279061576,193733.6976215336,177906.76265189896,197413.57738313384,732606.4190935898,167142.54034522153,203162.63193258847
2020-12-21,193207.8491628683,196705.0909216359,174580.5306239655,193428.4723118373,194481.33087213011,178530.43752465787,198155.51184747057,736358.8017679234,167428.35785688725,202436.18818960752
2020-12-22,192812.09619838145,196214.66747337414,174205.92283162448,193021.89798057638,194067.52883653928,178073.8888013895,197704.52786726662,733147.8555580196,167025.38586817874,202095.00470230283
2020-12-23,192556.53731373613,195766.59498665464,173789.1726982883,192770.4152772508,193784.85260748846,177552.60891327233,197400.49892868218,722554.7721016947,166746.42686078395,202276.62920291317
2020-12-24,192955.8681069714,196252.65024949642,174158.25180590694,193143.17008655818,194188.61984073353,177973.79807688744,197826.71735132817,722472.976835749,166959.4258376764,203063.5541578082
2020-12-28,193758.6200883442,197150.86506731814,175011.8849112223,193895.49399839327,194949.88403879592,178802.526547482,198624.39552687271,719984.3197779711,167450.4431546934,204808.10433017148
2020-12-29,193587.63056162256,196921.44166197855,174740.38379377153,193712.7936929054,194835.1260779813,178593.31500268675,198497.02599497308,721472.1529995754,167333.12861016823,204417.34578250302
2020-12-30,194712.23727840898,198135.21832280682,175576.33453987652,194884.42232787894,196015.05069093354,179537.3580120597,199711.5896629383,730874.868372467,167918.3091743777,204708.95420944394
2020-12-31,196054.13706766977,199122.06040628385,176417.96703562984,195982.52327450126,197353.66267968755,180506.1733064207,201054.63134997804,729157.4554883563,168427.87127373548,205749.07189328183
2021-01-04,194492.3847509465,198190.1015387276,175994.5867157237,194903.94580224404,195730.9686427744,179701.55101367072,199390.83159731427,728981.6427451861,167930.24398180738,202947.99959353817
2021-01-05,195835.24929411296,199621.20406861353,177041.00774961655,196361.06664649773,197155.33147535377,180867.39072293876,200867.66440610756,741956.3682938506,168557.69793243794,204345.7956406573
2021-01-06,198357.76174778707,201536.66185117533,178676.29738038286,198515.8970339099,199678.17829782813,182685.66798991564,203311.34682349113,715374.855803969,169384.4871858703,205567.42930618467
2021-01-07,201377.97652085134,204468.16659913384,181213.47046552686,201493.89147755466,202709.83879627433,185390.6945469061,206440.41847444477,748019.1287361674,170950.44269465533,208621.65816189756
2021-01-08,202006.14926496282,205229.8295370961,181792.38236614547,202103.09135917897,203326.10448508203,185931.69069869828,207058.21075978564,746837.9395108673,171231.96543996935,209810.32016195857
2021-01-11,202581.70361400658,205647.44840665624,182228.5516334747,202687.35437885174,203914.97672738563,186475.77503853425,207680.18456274405,760606.3661664069,171575.68723753968,208396.0292388629
2021-01-12,202984.40566983962,206060.9421398759,182642.62240776207,203120.59510477638,204322.3597090744,186892.69622129807,208063.51438759983,756010.9512294955,171792.6163802141,208440.01557480037
2021-01-13,203211.83109325904,206170.44280727257,182894.79434975004,203240.72920032853,204580.26110500545,187108.47698074643,208307.67610194196,759377.3750727298,171797.60547640396,209001.40203909483
2021-01-14,203280.71136783744,206275.27614493074,183016.37552626478,203269.40198366728,204708.80135003,187214.99419936928,208416.86793587694,747102.9257030947,171950.2858569432,208269.4961770953
2021-01-15,201213.5086055727,204124.32667071468,181237.38862964892,201158.95015965146,202692.61808988213,185354.26418903557,206316.27108386796,730933.656486781,170997.72093744142,206750.61110074032
2021-01-19,201296.0494527547,204185.3941170488,181407.16256310997,201239.94713978114,202857.38702017246,185477.4982131241,206428.78104057495,738450.2980418176,171137.88805794294,208374.0179844073
